text,label
"متاسفانه امسال ۴-۵ ساعت از عمرم پای دو تا کنکور ارشد تلف میشه بعدش میرم سربازی و این اتلاف وقت رو جبران میکنم،مفید میشم برای کشورم #کیر",neg
"وقتی ته رول داری، یه پشت گرمی خاصی همراهش هست.",pos
ممنون ؛ نصیب مجردهای جمع ان‌شاءالله.,pos
نمی‌شه اصور کرد درس خووندن با یه بچه‌ایی که ۲۴/۷ از گردنم آویزوونه و هی نق و نق و نق می‌زنه چقدر سخته و روان آدمو فرسایش می‌ده,neg
چه دردیه #برنده باشی اما مجبور باشی مثل #بازنده ها رفتار کنی اینو فقط #علیرضا_کریمی درک میکنه #علیرضا_بباز #باید_ببازی_علیرضا #علیرضابباز #تنفر #مملکته #توییترفارسی,neg
"فضاي شعر هم بدجور بوی لج گرفته، نه؟ دقیقاً بیست و یک روز است گیج و خسته و منگم! تو تقصیری نداری، من زیادی عاشقت هستم همین باعث شده با هر نگاهی زود می لنگم! همان بهتر کــه از هذیان نوشتن دست بردارم به مرگِ شاعرِ چشمت قسم، بدجور #دلتنگم",neg
"متاسفانه هر چقدر راننده تاکسی های پاکستانی ولایت مدار و دوستدار اسلام و بابصیرت هستند، راننده تاکسی های ایرانی ضدانقلاب و روحانیت اند و پشت سر عزیزان نظام حرف میزنند و جدو آباد نظام رو از بالا تا پایین فحش میدن.این تذهبون؟ از همه بدتر بین اصولگرا و اصلاح طلب هم فرقی قائل نیستن https:// twitter.com/jefferson6868/ status/1001868453890867201 …",neg
کلا شادی با دوستان و سینما پرید!,neg
پیام تازه نخست‌وزیر اسراییل به مردم ایران: شما وقتی ایران را ترک می‌کنید یکی از خلاق‌ترین و موفق‌ترین مردمان جهانید. آرزو و چشم‌اندازم همکاری کارآفرینان ایرانی و اسراییلی با هم در ایران و اسراییل است. @etelaf10 pic.twitter.com/9WXWb0G4Et,pos
وقتی یکیرو میبینم که باهم درد مشترک دارم ۲۰%از دردم کم میشه بعد شروع میکنیم دوتایی به هم دل داری دادن که اونم۱۰%کم میکنه ۷۰%دیگه شم قبلا با بد و بیره گفتن به زمین و زمان و خندیدن هیستریک (املا)؟ حل شده,pos
جناب شریعتمداری بهتر نیست درمورد حمید هیراد بنویسی و به هنرمند های داخلی بپردازی و کاری به کاراونور آبیا نداشته باشین؟ البته ابتذال بده خیلی بد دزدی که بد نیست میدونم #مبتذل,neg
#ایران ٫پنجشنبه #شاد #طنزاکبرشاه,pos
"رهبران هرآنچه نشخوار کرده اند و بالا اورده اند را مریدان قی میکنند بدون فهم و درک و یا ناتوانی. حال هر که بوی رهبریت دهد از هر حیث و منصب، دیکتاتور و انتی دیکتاتور و هر که مرید باشد از دگم اندیش تا فاخراندیش.",neg
"به همين مضمون رو از فاميلهاي عجيب غريبمون شنيده بودم ؛ كه تو كه أونور آبي، ميخواي جاي پاتون اينجا هم سفت باشه؟ #تلخ",neg
#نژادپرست #بی_ناموس #زن_قحبه,neg
حتا هرچی آشغال میخوری هم #حرومت_باشه,neg
ی نصیحت : هیچوقت مصل سوگند انقد ب خودتون افتخار نکنید https:// twitter.com/ThRealMrsMende s/status/1002260201960026113 …,neg
عشاق گرامی ! سینه چاکان محترم! بلبلان باغ عشق! از علمای مربوطه نقل کرده اند که: دوست داشتن به تعداد دفعات گفتن... https:// fb.me/HVmwCRoa,pos
#دروغگو #بیشرف است!,neg
هر کدام از این چین ها یادگار لحظه لحظه درد درونی است که در کمال ناامیدی حرمان را قورت داده و خونابه بالا آورده,neg
با اون هم موافقم,pos
"درود برهمه مقاومین ومبارزین ،زمان باز شدن درب زندانها با دست خلق قهرمان نزدیک است باور داشته باشید امید داشته باشید می توان وباید که فرزندان این آب وخاک را رها وایران این زیباترین وطن را آزاد کرد.",pos
"من فکر میکنم منظورش از روم نمیشد، میترسیدم بوده. منم اینو خوندم ترسیدم ،احکام الهی که دیشب آقا هم به رئیس قوه ی قضاییه تاکید کرد که بعد محاکمه جاری بشه یک چیزهایی تو همین مایه هاست.",neg
به #دریا رفته میداند مصیبتهای #طوفان را,neg
برای رنجی که #حاج‌رجب‌محمدزاده کشیده در تمام این سالها کلمه‌ای نیست. حالا بیماره و در بیمارستان. #جنگ,neg
گفتند غنا حرام است گفت بله گفتند این غناست گفت من نمی دانم از مطرب بپرسید. ((:,pos
"زن به ذات دوستدار جذابیتش رو نشون بده ، من ساکن امریکا هستم ، اینجا فقط پیرزن ها از لوازم آرایش استفاده میکنند و دخترها فقط موهاشون رو آراسته نگه میدارن ، هر کی هر جور دوست داره تفسیر کنه",med
"گاهى مردم، ستودن افرادى را براى كار و تلاش روا مى دانند. اما من از شما مى خواهم كه #مرا_با_سخنان_زيباى_خود_مستاييد ، تا از عهده وظايفى كه نسبت به خدا و شما دارم بر آيم، و حقوقى كه مانده است بپردازم، و واجباتى كه بر عهده من است و بايد انجام گيرد اداء كنم.",pos
آقا ما به همون زلزله ها راضی تر بودیم این وضعیت دلار از زلزله بدتره #دلار #زلزله #اقتصاد,neg
اصلا عاشق آواتار انیمالِت شدم سر همین حرکت جانفشانانه ات :)) #خوشی,pos
"یه لیوان نسکافه برداشتم، اومدم پشت‌بوم. یه باد آروم و خنکی هم میاد. حالمو خوب کرد. واقعاً حال خوب ، چیز ارزشمندیه",pos
بادوستان موافقم,pos
ریدم به اون عمامه و آبروت که بخاطر حق و اعتراض به بی کفایتی یه #مفتخور رفت,neg
درود و سپاس عزیز دل انگیز گرفتار بودم,pos
تو هر دو جبهه ريش سفيدان اين مملكت كار تشكيلاتي كردم پروژه بردم طرح دادم ولي وااقعن برام ثابت شده اصولگرا ها ميدون به جوونا نميدن.. طرفدار هيچ كدوم نيستم خط ما مشخصه ولي رفتارشون واقعن زنندس https:// twitter.com/biataberavim/s tatus/1002108445951176705 …,neg
"سکولاریسم را نخستین شاخصهٔ دورهٔ مدرنیته خوانده‌اند.در میان کشورها جنبش‌های سیاسی گوناگون سکولاریسم را به دلایل مختلف پشتیبانی می‌کنند. واژه سکولاریسم برای نخستین‌بار توسط نویسندهٔ بریتانیایی، جورج هالی اوک در سال ۱۸۴۶ استفاده شد. هر چند این اصطلاح تازه بود،",med
یه خانم وکیلی پذیرفتن وکالتشو,med
قطعا این آخرین مقطع تحصیلیم خواهد بود. #سگ #تو #امتحان,neg
من اصلا نمي خواستم در مورد هفت سالگيم حرف بزنم حرف زدن در موردش بهم حس حقارت مي داد و مي لرزيدم اما روانشناسم اصرار داشت كه بايد دقيق و با جزييات بگي و من بعد از ١٨ سال.... حرف زدم! #MeToo,neg
براش آرزوی موفقیت می‌کنیم دعا/آرزو/انرژی مثبت خلاصه که ساپورت :)),pos
همینکه عرازشه انقدر با کینه از آمد نیوز و مسیح علینژاد صحبت میکنن یعنی اینا راه درست رو رفتن,neg
ااايييوووللللل گلللللللل #تاج #استقلال #سرور #لنگ #آسيا #قهرمان,pos
خوشا این معرفت و عشق شما. آرزوی تندرستی.,pos
"کسایی هستند که هم با بودن و هم با نبوندشون بگاتون میدن ، واسه من همین #لاشی",neg
وای بدبختانه منم. شوربختی اینه که امسال هم سرکار می رم هم دانشگاه,neg
"از دست دیجی کالا شکایت کردم به وزارت صنعت و معدن ، جای دیگه ای هم لازمه آیا #دیجی_کالا #ازـدیجیـکالاـخریدـنکنیم #دزد",neg
چالش #شعر میذارم ببینم چند نفر پایه میشن با #دود بر سر آتش تو سوختم و #دود نکرد آب بر آتش تو ریختم و سود نکرد آزمودم دل خود را به هزاران شیوه هیچ چیزش به جز از وصل تو خشنود نکرد #مولانا,med
کاملاً باهات موافقم .,pos
زلف او دام است و خالش دانه‌ی آن دام و من/بر امید دانه‌ای افتاده‌ام در دام دوست بگو #احسنت,pos
